Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/25,17:38:42,25.5,25.44,25.25,26.13,0,0,1,1,0.11,0.11,0.14,0.1,350,0.0192307692308,0,0,0
2017/12/24,01:09:21,25.44,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.119230769231,0,0,0
2017/12/23,11:20:40,25.19,25.19,24.88,25.81,14,15,61,44,0.08,0.05,0.06,0.07,355,0.0269230769231,0,0,0
2017/12/22,19:46:49,26.25,26.69,25.94,26.25,0,0,0,0,0.08,0.05,0.07,0.06,1175,-3.30769230769,0,0,0
2017/12/22,22:05:11,25.63,25.56,25.19,25.94,0,0,0,0,0.07,0.05,0.06,0.06,490,-1.46153846154,0,0,0
2017/12/23,14:50:31,25.88,26.94,25.56,26.31,12,13,61,45,0.52,0.27,0.38,0.16,540,-0.396153846154,0,0,0
2017/12/23,07:09:58,25.06,25.06,24.44,25.31,0,0,5,4,0.07,0.05,0.06,0.06,355,0.0,0,0,0
2017/12/25,17:31:33,25.44,25.44,25.25,26.13,0,0,2,2,0.08,0.06,0.06,0.11,350,0.0,0,0,0
2017/12/22,21:57:01,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.04,0.07,0.07,510,-2.0,0,0,0
2017/12/25,22:27:42,25.44,25.44,25.06,26.0,0,0,0,0,0.09,0.05,0.07,0.11,355,0.0,0,0,0
2017/12/26,06:22:32,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,00:01:36,25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.06,380,0.0,0,0,0
2017/12/26,08:09:15,25.06,25.0,24.63,25.0,5,5,25,18,0.08,0.05,0.06,0.09,350,0.0,0,0,0
2017/12/26,04:04:10,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/22,14:30:46,26.06,26.44,25.94,26.38,18,22,96,59,0.07,0.05,0.07,0.05,930,-1.22692307692,0,0,0
2017/12/23,01:56:28,25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.123076923077,0,0,0
2017/12/23,06:57:43,25.06,25.06,24.44,25.31,0,0,2,2,0.08,0.05,0.06,0.06,355,-0.00769230769231,0,0,0
2017/12/23,09:45:11,25.06,25.06,24.63,25.44,8,8,40,26,0.08,0.05,0.06,0.06,360,-0.0653846153846,0,0,0
2017/12/26,01:17:43,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/26,05:55:59,25.19,25.19,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/23,11:02:17,25.19,25.19,24.81,25.75,12,14,57,40,0.08,0.05,0.05,0.06,360,-0.0192307692308,0,0,0
2017/12/26,03:22:49,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/24,05:48:07,25.19,25.19,24.56,25.56,0,0,0,0,0.07,0.04,0.06,0.06,360,0.0,0,0,0
2017/12/23,10:25:01,25.06,25.13,24.75,25.63,10,10,48,33,0.08,0.06,0.06,0.06,355,-0.165384615385,0,0,0
2017/12/23,04:41:23,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.05,0.06,360,0.0,0,0,0
2017/12/23,20:20:52,26.0,25.88,25.63,26.06,0,0,0,0,0.06,0.04,0.07,0.06,895,-3.25384615385,0,0,0
2017/12/23,09:15:34,25.06,25.06,24.63,25.25,6,7,35,23,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/26,07:04:55,25.13,25.19,24.56,25.25,0,0,4,2,0.08,0.05,0.07,0.09,350,-0.0115384615385,0,0,0
2017/12/26,06:23:03,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.05,0.09,355,0.0,0,0,0
2018/01/11,01:29:19,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/24,00:31:34,25.44,25.38,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0
2017/12/25,17:30:32,25.44,25.44,25.25,26.06,0,0,3,2,0.07,0.04,0.06,0.1,350,0.0,0,0,0
2017/12/23,21:06:18,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.06,715,-2.0,0,0,0
2017/12/23,08:49:01,25.06,25.06,24.5,25.31,6,6,32,20,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/26,01:02:55,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,02:15:22,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.05,0,0,0
2017/12/25,17:12:40,25.44,25.44,25.25,26.06,1,1,6,5,0.07,0.05,0.05,0.1,350,0.0,0,0,0
2017/12/24,01:36:55,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2018/01/11,06:31:04,25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
2017/12/23,05:43:41,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.06,0.07,0.06,360,0.0,0,0,0
2017/12/22,19:57:01,26.13,26.44,25.81,26.31,0,0,0,0,0.07,0.05,0.06,0.06,1095,-4.31153846154,0,0,0
2017/12/23,14:17:50,26.0,27.06,25.5,26.38,15,15,74,54,0.07,0.06,0.07,0.06,630,0.803846153846,0,0,0
2017/12/26,02:29:12,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
2018/01/10,19:25:16,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.08,535,-2.47307692308,0,0,0
2017/12/25,19:12:39,25.44,25.44,25.13,26.06,0,0,0,0,0.07,0.06,0.05,0.1,355,-0.0461538461538,0,0,0
2017/12/24,07:19:00,25.06,25.19,24.5,25.38,1,1,8,5,0.06,0.05,0.06,0.07,360,0.138461538462,0,0,0
2017/12/22,20:24:05,25.94,26.06,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.07,910,-3.51153846154,0,0,0
2017/12/23,04:40:53,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,0.0,0,0,0
2017/12/26,01:59:35,25.38,25.31,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/26,01:36:37,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/26,08:08:14,25.06,25.06,24.56,25.06,5,5,25,17,0.07,0.06,0.06,0.1,350,0.0,0,0,0
2018/01/10,20:01:00,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.06,0.05,0.09,430,-2.05769230769,0,0,0
2017/12/26,07:30:57,25.06,25.06,24.56,25.25,2,2,11,7,0.08,0.06,0.07,0.09,350,0.0,0,0,0
2017/12/23,10:11:14,25.13,25.13,24.75,25.56,9,10,45,30,0.08,0.06,0.06,0.06,360,-0.0923076923077,0,0,0
2017/12/25,20:08:18,25.44,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0346153846154,0,0,0
2017/12/24,07:08:48,25.06,25.13,24.5,25.38,0,0,5,3,0.07,0.05,0.07,0.06,360,0.0153846153846,0,0,0
2017/12/25,13:41:17,25.31,25.38,25.25,26.0,18,21,75,55,0.08,0.06,0.06,0.09,355,0.0,0,0,0
2017/12/26,04:27:39,25.25,25.25,24.81,25.63,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017/12/26,06:15:54,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.07,0.09,355,0.0,0,0,0
2017/12/23,02:23:01,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0269230769231,0,0,0
2017/12/26,05:35:34,25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.04,0.06,0.1,355,0.0,0,0,0
2017/12/25,18:21:36,25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0846153846154,0,0,0
2017/12/25,21:18:46,25.38,25.44,25.06,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0115384615385,0,0,0
2017/12/25,16:19:34,25.44,25.44,25.38,26.13,5,6,29,20,0.08,0.05,0.06,0.09,350,-0.215384615385,0,0,0
2018/01/10,19:40:35,25.56,25.56,25.19,25.63,0,0,0,0,0.08,0.04,0.06,0.08,490,-1.71153846154,0,0,0
2017/12/22,20:11:19,26.0,26.19,25.69,26.19,0,0,0,0,0.07,0.04,0.05,0.06,995,-2.76538461538,0,0,0
2018/01/10,23:29:19,25.25,25.31,24.88,25.38,0,0,0,0,0.08,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/25,13:11:09,25.31,25.31,25.19,25.94,18,21,75,54,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017/12/23,08:34:13,25.06,25.06,24.5,25.25,5,6,30,21,0.09,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/25,16:21:06,25.44,25.44,25.38,26.13,5,5,28,20,0.07,0.05,0.06,0.11,350,-0.219230769231,0,0,0
2017/12/22,14:18:00,26.19,26.88,26.06,26.44,20,24,101,62,0.07,0.05,0.06,0.06,970,-0.3,0,0,0
2018/01/11,08:33:06,25.13,25.06,24.63,25.19,6,6,32,21,0.07,0.05,0.06,0.08,345,0.0,0,0,0
2017/12/23,09:03:50,25.0,25.06,24.56,25.31,6,6,33,21,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/24,07:13:24,25.13,25.13,24.5,25.44,0,0,6,4,0.06,0.05,0.05,0.06,360,0.192307692308,0,0,0
2017/12/26,05:31:59,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/26,04:28:41,25.31,25.25,24.75,25.63,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017/12/25,16:58:22,25.44,25.44,25.31,26.25,2,2,10,7,0.07,0.05,0.06,0.09,350,-0.0423076923077,0,0,0
2017/12/26,04:03:09,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,05:27:21,25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.07,0.06,360,0.0,0,0,0
2018/01/11,08:18:17,25.13,25.06,24.56,25.19,5,6,29,20,0.08,0.05,0.05,0.08,345,0.0,0,0,0
2017/12/22,14:59:22,25.88,26.06,25.75,26.31,14,18,82,51,0.08,0.04,0.07,0.07,715,-2.74230769231,0,0,0
2017/12/23,08:52:36,25.0,25.0,24.56,25.31,6,6,32,20,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2018/01/11,08:11:39,25.13,25.06,24.56,25.13,5,5,27,19,0.08,0.05,0.06,0.08,345,0.0,0,0,0
2018/01/11,01:04:48,25.19,25.25,24.81,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/24,08:06:30,25.06,25.13,24.5,25.38,5,5,26,17,0.07,0.05,0.06,0.07,360,0.0,0,0,0
2017/12/26,01:41:12,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/26,04:30:13,25.25,25.25,24.81,25.63,0,0,0,0,0.07,0.04,0.07,0.1,355,0.0,0,0,0
2017/12/26,00:32:47,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/26,04:37:21,25.25,25.25,24.81,25.63,0,0,0,0,0.07,0.06,0.05,0.1,355,0.0,0,0,0
2017/12/25,17:20:50,25.44,25.44,25.31,26.13,0,0,5,3,0.08,0.05,0.06,0.1,350,0.0,0,0,0
2017/12/23,03:06:25,25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0,0,0,0
2017/12/26,00:49:38,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0,0,0,0
2017/12/25,14:18:33,25.38,25.38,25.31,26.06,20,24,86,62,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017/12/23,00:34:47,25.38,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.07,0.07,375,0.0,0,0,0
2017/12/23,05:49:49,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.107692307692,0,0,0
2017/12/25,13:54:03,25.31,25.38,25.25,26.06,19,23,82,59,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,02:01:59,25.19,25.25,24.75,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
2017/12/26,04:02:08,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.05,0.11,355,0.0,0,0,0
2017/12/25,15:59:08,25.44,25.44,25.44,26.19,7,9,38,27,0.08,0.07,0.06,0.09,355,0.0,0,0,0
2018/01/11,06:48:56,25.13,25.06,24.56,25.19,0,0,0,0,0.08,0.06,0.06,0.08,345,0.0,0,0,0
2017/12/23,21:03:45,25.81,25.75,25.44,26.06,0,0,0,0,0.08,0.05,0.06,0.06,725,-2.05769230769,0,0,0
2017/12/26,06:34:48,25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.06,0.05,0.11,355,-0.05,0,0,0
2017/12/24,02:07:33,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.07,365,0.0,0,0,0
2017/12/25,19:46:52,25.44,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.07,0.1,350,0.126923076923,0,0,0
2018/01/11,02:58:09,25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/25,21:12:08,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.153846153846,0,0,0
2017/12/26,05:39:08,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,03:42:04,25.19,25.19,24.69,25.31,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/23,00:14:21,25.38,25.38,24.94,25.81,0,0,0,0,0.06,0.05,0.06,0.07,375,-0.161538461538,0,0,0
2017/12/23,08:37:47,25.0,25.06,24.5,25.38,6,6,31,21,0.08,0.05,0.06,0.05,360,0.0,0,0,0
2017/12/24,06:48:53,25.13,25.13,24.5,25.44,0,0,0,0,0.06,0.05,0.05,0.06,355,0.0346153846154,0,0,0
2017/12/23,22:32:36,25.5,25.56,25.13,25.69,0,0,0,0,0.06,0.04,0.06,0.06,400,-1.37307692308,0,0,0
2017/12/26,00:16:27,25.44,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,01:16:33,25.19,25.25,24.81,25.25,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
2017/12/24,05:33:19,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.04,0.07,0.07,355,-0.0884615384615,0,0,0
2017/12/26,05:28:25,25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
2018/01/11,06:53:01,25.13,25.06,24.56,25.13,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
2017/12/26,04:32:15,25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/25,10:15:31,25.06,25.06,24.69,25.69,10,10,46,33,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,07:32:26,25.06,25.0,24.44,25.31,2,2,12,7,0.07,0.05,0.07,0.06,355,0.00769230769231,0,0,0
2017/12/23,01:40:08,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0
2017/12/24,03:47:38,25.25,25.31,24.69,25.63,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/24,02:21:20,25.38,25.38,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.05,365,0.0,0,0,0
2017/12/24,03:14:57,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.00384615384615,0,0,0
2017/12/23,21:59:24,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.06,505,-1.64615384615,0,0,0
2017/12/23,07:35:30,25.06,25.06,24.44,25.31,2,2,13,8,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,0
2018/01/11,03:21:08,25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
2018/01/10,22:56:39,25.31,25.31,24.94,25.38,0,0,0,0,0.08,0.05,0.05,0.09,345,-0.242307692308,0,0,0
2017/12/24,02:29:00,25.31,25.38,24.88,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.1,0,0,0
2017/12/26,07:12:35,25.06,25.13,24.56,25.25,0,0,5,4,0.08,0.05,0.06,0.1,350,-0.0461538461538,0,0,0
2017/12/26,05:34:02,25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,02:04:08,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.05,370,-0.188461538462,0,0,0
2017/12/24,00:34:07,25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0
2018/01/10,23:14:00,25.31,25.31,24.88,25.44,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/26,04:07:45,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2018/01/11,01:40:33,25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/23,21:49:12,25.69,25.63,25.25,25.81,0,0,0,0,0.1,0.04,0.09,0.06,535,-2.20769230769,0,0,0
2017/12/22,20:10:18,26.0,26.19,25.75,26.19,0,0,0,0,0.07,0.04,0.07,0.06,990,-3.01153846154,0,0,0
2017/12/23,02:00:34,25.38,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.2,0,0,0
2017/12/23,21:02:13,25.81,25.75,25.44,26.06,0,0,0,0,0.06,0.04,0.05,0.07,725,-2.15384615385,0,0,0
2017/12/23,07:17:07,25.06,25.0,24.44,25.31,1,1,7,5,0.08,0.05,0.06,0.07,355,0.0,0,0,0
2017/12/23,08:04:06,25.06,25.06,24.44,25.31,5,5,24,16,0.08,0.05,0.06,0.05,360,0.15,0,0,0
2018/01/10,20:03:34,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,420,-1.54230769231,0,0,0
2017/12/23,03:20:43,25.19,25.25,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0615384615385,0,0,0
2017/12/23,20:02:29,26.13,26.0,25.81,26.25,0,0,0,0,0.07,0.05,0.06,0.06,995,-1.10384615385,0,0,0
2018/01/11,00:47:27,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.06,0.09,345,0.0,0,0,0
2017/12/23,00:34:16,25.38,25.38,24.94,25.69,0,0,0,0,0.07,0.06,0.07,0.06,375,0.0,0,0,0
2017/12/23,07:41:07,25.06,25.06,24.44,25.31,2,2,14,10,0.08,0.05,0.07,0.06,355,0.0576923076923,0,0,0
2018/01/11,08:04:30,25.13,25.06,24.56,25.13,5,5,24,17,0.08,0.05,0.06,0.08,345,0.0,0,0,0
2017/12/23,10:45:26,25.13,25.13,24.81,25.75,10,12,52,35,0.08,0.08,0.07,0.06,355,0.134615384615,0,0,0
2017/12/24,07:30:14,25.13,25.13,24.5,25.38,2,2,12,7,0.07,0.05,0.06,0.06,360,0.0192307692308,0,0,0
2017/12/22,21:17:42,25.69,25.75,25.38,25.94,0,0,0,0,0.07,0.05,0.06,0.06,655,-2.44230769231,0,0,0
2017/12/24,08:08:01,25.13,25.13,24.5,25.5,5,5,26,18,0.06,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/24,03:37:56,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2018/01/11,04:40:16,25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/25,13:17:48,25.31,25.31,25.19,26.0,17,20,74,53,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/25,16:31:49,25.44,25.44,25.38,26.13,4,5,24,16,0.07,0.05,0.06,0.1,350,0.0269230769231,0,0,0
2017/12/22,15:18:46,25.81,25.88,25.69,26.31,13,17,80,50,0.08,0.05,0.06,0.06,630,-2.67307692308,0,0,0
2018/01/11,04:10:39,25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/23,06:25:02,25.06,25.06,24.44,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.176923076923,0,0,0
2017/12/24,08:43:46,25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.05,0.05,0.07,360,0.0,0,0,0
2018/01/10,22:29:35,25.31,25.38,24.94,25.5,0,0,0,0,0.07,0.04,0.06,0.09,350,-0.0884615384615,0,0,0
2018/01/11,01:08:53,25.25,25.25,24.75,25.25,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/24,04:58:05,25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.04,0.06,0.06,360,0.0,0,0,0
2017/12/24,07:20:32,25.06,25.13,24.5,25.38,1,1,9,5,0.06,0.04,0.07,0.06,360,0.0807692307692,0,0,0
2017/12/24,08:37:08,25.13,25.13,24.56,25.38,6,7,34,23,0.07,0.05,0.06,0.07,360,0.0,0,0,0
2017/12/24,04:39:42,25.19,25.25,24.69,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/23,06:07:41,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,0
2017/12/25,15:08:05,25.38,25.44,25.38,26.19,14,17,68,49,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/23,07:34:29,25.06,25.06,24.44,25.31,2,2,13,8,0.08,0.06,0.06,0.06,355,-0.00384615384615,0,0,0
2017/12/24,03:38:57,25.25,25.31,24.75,25.69,0,0,0,0,0.06,0.05,0.06,0.07,360,0.0,0,0,0
2017/12/23,20:32:37,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.06,845,-2.50384615385,0,0,0
2018/01/10,22:29:04,25.31,25.31,25.0,25.5,0,0,0,0,0.07,0.05,0.06,0.08,350,-0.0461538461538,0,0,0
2017/12/24,06:00:53,25.19,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0230769230769,0,0,0
2018/01/10,19:13:31,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.05,0.09,590,-1.64615384615,0,0,0
2017/12/22,20:52:41,25.75,25.88,25.44,26.0,0,0,0,0,0.07,0.04,0.06,0.06,770,-2.08076923077,0,0,0
2018/01/11,03:09:54,25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/22,19:45:17,26.25,26.75,26.0,26.31,0,0,0,0,0.08,0.05,0.11,0.07,1200,-1.75769230769,0,0,0
2017/12/23,00:25:35,25.38,25.44,24.94,25.75,0,0,0,0,0.06,0.05,0.05,0.06,375,0.00769230769231,0,0,0
2017/12/26,06:27:08,25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.06,0.06,0.1,350,-0.0461538461538,0,0,0
2017/12/23,10:19:54,25.13,25.13,24.75,25.63,10,10,48,32,0.08,0.05,0.06,0.06,355,-1.23168185923e-17,0,0,0
2017/12/22,15:20:48,25.81,25.88,25.69,26.31,13,16,80,49,0.07,0.05,0.06,0.06,610,-3.32692307692,0,0,0
2018/01/10,21:58:26,25.31,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.06,0.08,360,0.0,0,0,0
2017/12/25,16:23:39,25.44,25.44,25.38,26.13,5,5,26,19,0.08,0.05,0.06,0.1,350,-0.180769230769,0,0,0
2017/12/24,00:25:26,25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.05,0.06,370,0.0,0,0,0
2017/12/25,22:15:57,25.38,25.38,25.06,25.88,0,0,0,0,0.09,0.05,0.06,0.09,355,0.0807692307692,0,0,0
2017/12/25,10:05:49,25.06,25.06,24.69,25.69,9,10,44,29,0.08,0.05,0.07,0.11,355,0.0,0,0,0
2018/01/10,18:20:56,25.81,25.94,25.56,25.81,0,0,0,0,0.07,0.05,0.06,0.09,765,-2.27692307692,0,0,0
2017/12/26,04:25:37,25.31,25.25,24.81,25.69,0,0,0,0,0.07,0.04,0.05,0.09,355,0.0,0,0,0
2017/12/23,04:55:41,25.13,25.13,24.56,25.5,0,0,0,0,0.08,0.05,0.07,0.06,360,0.0,0,0,0
2017/12/24,00:27:29,25.38,25.44,24.94,25.63,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
2017/12/23,14:38:46,25.88,27.0,25.5,26.31,14,15,71,52,0.07,0.07,0.07,0.07,555,-3.56923076923,0,0,0
2017/12/22,23:15:38,25.44,25.5,25.06,25.75,0,0,0,0,0.07,0.05,0.07,0.06,385,-0.0884615384615,0,0,0
2017/12/23,07:16:37,25.06,25.0,24.44,25.38,1,1,7,5,0.08,0.05,0.06,0.06,355,0.0,0,0,0
2017/12/23,09:16:05,25.06,25.06,24.56,25.25,6,7,35,23,0.09,0.06,0.06,0.06,360,0.0,0,0,0
2017/12/24,02:00:24,25.38,25.38,24.81,25.69,0,0,0,0,0.07,0.06,0.06,0.06,365,0.0,0,0,0
2017/12/23,06:53:38,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.06,0.06,355,0.00384615384615,0,0,0
2017/12/26,04:20:31,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/23,03:11:32,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0307692307692,0,0,0
2017/12/24,04:41:45,25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/23,10:27:03,25.13,25.13,24.75,25.69,10,10,48,32,0.08,0.05,0.07,0.06,360,-0.0653846153846,0,0,0
2017/12/23,03:10:31,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.0384615384615,0,0,0
2017/12/22,22:22:32,25.56,25.56,25.19,25.81,0,0,0,0,0.07,0.04,0.06,0.07,450,-1.03076923077,0,0,0
2017/12/22,15:10:35,25.88,25.94,25.75,26.31,14,17,80,49,0.08,0.05,0.06,0.06,675,-1.80769230769,0,0,0
2018/01/11,01:47:41,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.09,345,0.0,0,0,0
2017/12/23,11:16:04,25.19,25.19,24.88,25.81,13,14,58,40,0.1,0.06,0.14,0.11,355,-0.0423076923077,0,0,0
2017/12/25,10:57:23,25.13,25.13,24.81,25.75,12,14,54,39,0.08,0.05,0.06,0.11,355,0.0,0,0,0
