Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.5,22.39,0.0,432.6666667,0.003333084,0
20.65,22.245,0.0,452.5,0.003342324,0
20.6,22.1,0.0,441.25,0.003310148,0
20.56666667,22.29,0.0,451.3333333,0.003331866,0
20.89,25.0,0.0,558.0,0.00381507,0
20.7,24.64,0.0,479.6,0.003715816,0
20.89,24.89,0.0,542.3333333,0.003798181,0
20.7,25.0,0.0,494.75,0.003770435,0
20.7,24.6,0.0,470.75,0.003709748,0
20.39,22.5,0.0,435.25,0.003326758,0
20.7,24.56666667,0.0,474.3333333,0.003704691,0
20.315,22.6,0.0,433.25,0.003326094,0
20.89,24.9175,0.0,558.25,0.003802403,0
21.675,28.7675,0.0,941.0,0.00461241,0
20.29,22.6,0.0,435.5,0.003320932,0
20.39,22.456,0.0,435.4,0.003320218,0
20.7,25.1,0.0,509.6666667,0.003785608,0
20.7,24.79,0.0,485.6666667,0.003738573,0
20.7,24.5,0.0,473.25,0.003694578,0
21.0,26.1,0.0,612.0,0.004011223,0
20.7,24.6,0.0,476.5,0.003709748,0
20.89,25.4725,0.0,570.75,0.003887626,0
21.5,24.125,0.0,627.5,0.003822033,0
20.7,24.87,0.0,483.6,0.00375071,0
20.82333333,24.92666667,0.0,542.0,0.003788143,0
20.7,24.79,0.0,486.3333333,0.003738573,0
20.89,25.06666667,0.0,557.0,0.003825306,0
20.7,22.29,0.0,457.25,0.003359512,0
21.0,26.1,0.0,612.0,0.004011223,0
20.2,22.79,0.0,434.5,0.003330319,0
22.0,29.39,0.0,1058.5,0.004808187,0
20.89,23.1,0.0,489.25,0.003523482,0
20.7,24.6,0.0,477.25,0.003709748,0
21.2,23.76,0.0,565.3333333,0.003694862,0
21.675,28.79,0.0,938.25,0.004616045,0
20.89,25.13333333,0.0,561.0,0.003835543,0
22.5,30.1,0.0,1196.666667,0.005078737,0
20.6,24.175,0.0,462.5,0.003622752,0
20.6,24.08,0.0,459.4,0.003608433,0
20.39,23.89,0.0,462.6666667,0.003533446,0
20.5,22.39,0.0,435.75,0.003333084,0
20.4725,22.3925,0.0,435.75,0.003327776,0
20.79,22.6,0.0,469.0,0.003425529,0
20.6,22.2,0.0,446.0,0.003325206,0
22.365,30.075,0.0,1164.0,0.005032671,0
20.29,22.79,0.0,440.5,0.003349002,0
20.46333333,22.39333333,0.0,445.6666667,0.003326008,0
20.675,22.2675,0.0,450.0,0.003350909,0
20.39,22.39,0.0,429.75,0.003310408,0
21.7675,24.365,0.0,679.75,0.003924377,0
20.575,22.175,0.0,441.75,0.003316298,0
20.29,22.65,0.0,431.0,0.003328319,0
20.7,22.5,0.0,455.6666667,0.003391335,0
20.79,22.6,0.0,467.6666667,0.003425529,0
21.79,28.9725,0.0,985.75,0.00467854,0
20.6,24.39,0.0,468.2,0.003655161,0
20.82333333,24.92666667,0.0,535.5,0.003788143,0
20.9175,22.9725,0.0,489.5,0.003509891,0
20.6,22.2,0.0,444.25,0.003325206,0
21.1,23.5,0.0,545.25,0.003631695,0
20.718,22.5,0.0,463.0,0.003395119,0
20.39,22.5,0.0,439.6666667,0.003326758,0
20.42666667,22.32333333,0.0,436.0,0.00330802,0
20.89,22.84,0.0,483.5,0.003483602,0
20.39,22.5,0.0,434.75,0.003326758,0
20.575,22.2225,0.0,446.5,0.003323439,0
20.7,22.37,0.0,449.8,0.003371635,0
20.79,24.96333333,0.0,541.0,0.003785925,0
20.89,25.0,0.0,555.25,0.00381507,0
20.5,22.46333333,0.0,439.0,0.00334406,0
20.6,22.2,0.0,447.6666667,0.003325206,0
20.7,22.5,0.0,455.25,0.003391335,0
20.945,25.89,0.0,596.5,0.003965226,0
22.0,29.39,0.0,1066.0,0.004808187,0
21.81,29.0,0.0,989.8,0.004688783,0
20.37,22.7,0.0,436.8,0.003352323,0
20.7,25.0,0.0,499.0,0.003770435,0
21.0,23.29,0.0,509.3333333,0.00357688,0
21.1,26.55,0.0,652.25,0.004106154,0
20.39,22.5,0.0,432.3333333,0.003326758,0
20.865,22.7675,0.0,474.0,0.003467115,0
21.0,23.29,0.0,508.5,0.00357688,0
21.13333333,24.82333333,444.0,747.3333333,0.003845377,0
20.7,24.6,0.0,482.0,0.003709748,0
20.79,25.0,0.0,532.0,0.00379152,0
20.7,22.5,0.0,463.75,0.003391335,0
21.39,27.89,0.0,820.2,0.004392837,0
20.6,22.245,0.0,448.75,0.003331982,0
21.0,26.125,0.0,611.3333333,0.00401509,0
21.1,26.7,0.0,674.3333333,0.004129507,0
20.56666667,22.2,0.0,448.0,0.003318341,0
20.7,25.0,0.0,496.0,0.003770435,0
20.5,22.2675,0.0,453.5,0.003314751,0
20.7,25.1,0.0,492.75,0.003785608,0
20.89,23.1,0.0,494.0,0.003523482,0
20.6,24.365,0.0,463.5,0.003651392,0
20.7,24.53333333,0.0,468.3333333,0.003699635,0
20.29,22.7,0.0,435.25,0.003335705,0
20.56666667,22.23,0.0,451.0,0.00332285,0
20.7,25.1,0.0,493.3333333,0.003785608,0
20.7,22.365,0.0,449.25,0.003370877,0
20.7,24.53333333,0.0,478.0,0.003699635,0
20.39,22.5,0.0,431.75,0.003326758,0
20.575,22.175,0.0,441.5,0.003316298,0
20.89,25.0,0.0,558.0,0.00381507,0
20.7,24.56,0.0,469.4,0.00370368,0
20.85666667,22.85666667,0.0,480.25,0.003478976,0
20.55,22.2,0.0,448.5,0.003314914,0
20.83,24.87,0.0,547.0,0.00378104,0
20.89,25.05,0.0,550.0,0.003822747,0
23.2,25.5,171.0,912.75,0.004484778,0
20.79,25.0,0.0,532.8,0.00379152,0
20.7,24.5,0.0,466.25,0.003694578,0
20.7675,25.0,0.0,514.75,0.003786239,0
20.89,25.29,0.0,565.75,0.003859599,0
20.64,22.236,0.0,453.6,0.003338894,0
22.2,27.64285714,535.7142857,1137.857143,0.004576126,0
20.73,22.39,0.0,456.0,0.003380942,0
21.6,28.4725,0.0,898.25,0.004543719,0
20.6,22.29,0.0,451.5,0.003338759,0
20.63333333,24.42666667,0.0,468.3333333,0.003668263,0
20.89,25.0,0.0,555.5,0.00381507,0
20.32333333,22.6,0.0,433.6666667,0.003327817,0
20.89,24.9725,0.0,551.25,0.003810848,0
21.39,27.89,0.0,820.3333333,0.004392837,0
21.815,24.4175,0.0,697.25,0.003944389,0
20.6,22.2,0.0,446.25,0.003325206,0
20.89,22.89,0.0,474.75,0.003491271,0
20.718,22.52,0.0,457.4,0.003398153,0
20.6,22.2,0.0,451.5,0.003325206,0
20.5,24.1,0.0,470.0,0.003589112,0
22.29,24.9175,0.0,781.0,0.004144767,0
20.29,23.0,419.0,453.0,0.003380029,0
20.456,22.35,0.0,433.0,0.003318027,0
20.52,22.29,0.0,453.0,0.003322238,0
20.58,22.254,0.0,449.6,0.003329207,0
20.39,22.5,0.0,434.0,0.003326758,0
20.58,22.254,0.0,449.4,0.003329207,0
20.39,22.5,0.0,435.8,0.003326758,0
21.29,23.945,0.0,594.0,0.003744546,0
20.29,22.7,0.0,436.25,0.003335705,0
20.79,24.96333333,0.0,524.6666667,0.003785925,0
20.7,22.365,0.0,458.0,0.003370877,0
21.0,26.0,0.0,605.25,0.003995756,0
20.5,22.315,0.0,442.0,0.00332186,0
20.89,25.7,0.0,580.5,0.003922566,0
21.0,25.815,0.0,594.25,0.003967143,0
22.1,24.675,0.0,716.0,0.004056635,0
20.365,22.5,0.0,438.0,0.003321598,0
20.29,22.7,0.0,437.6666667,0.003335705,0
20.39,22.5,0.0,432.75,0.003326758,0
20.6,22.2,0.0,449.0,0.003325206,0
20.29,22.79,0.0,437.0,0.003349002,0
20.7,24.6,0.0,477.5,0.003709748,0
21.1,23.6,0.0,548.0,0.003647239,0
20.39,22.5,0.0,437.5,0.003326758,0
20.29,22.76,0.0,434.0,0.00334457,0
20.89,22.89,0.0,475.0,0.003491271,0
22.2675,29.945,0.0,1139.5,0.004980865,0
21.6,28.5,0.0,905.3333333,0.00454814,0
20.79,24.89,0.0,527.6666667,0.003774736,0
23.2675,25.865,193.0,994.25,0.004568171,0
20.39,22.39,0.0,430.0,0.003310408,0
20.89,22.7,0.0,468.0,0.00346213,0
20.7,25.1,0.0,496.25,0.003785608,0
20.89,24.89,0.0,551.5,0.003798181,0
20.89,25.025,0.0,548.5,0.003818909,0
21.1,23.39,0.0,521.0,0.003614596,0
20.66,24.312,0.0,459.6,0.003656983,0
20.7,24.5,0.0,463.3333333,0.003694578,0
20.39,22.5,0.0,435.0,0.003326758,0
21.6,28.39,0.0,895.0,0.004530458,0
22.1,29.79,0.0,1105.5,0.004904185,0
20.29,22.625,0.0,440.5,0.003324625,0
20.89,22.7675,0.0,470.0,0.003472482,0
20.7,24.5,0.0,467.4,0.003694578,0
20.89,22.89,0.0,481.0,0.003491271,0
20.525,22.2675,0.0,451.0,0.003319896,0
20.6,24.39,0.0,464.8,0.003655161,0
20.7,24.5,0.0,468.25,0.003694578,0
21.5,24.1,0.0,621.75,0.003818048,0
21.5,28.1,0.0,849.0,0.004456289,0
20.46333333,22.35666667,0.0,441.3333333,0.003320533,0
21.2,26.89,0.0,689.5,0.004184876,0
20.5,22.29,0.0,439.75,0.003318119,0
21.2,26.79,0.0,687.6,0.004169208,0
20.625,24.05,0.0,468.75,0.003609503,0
21.0,26.0,0.0,607.5,0.003995756,0
21.29,27.79,0.0,795.0,0.004350036,0
22.245,29.9725,0.0,1138.25,0.004978597,0
20.2,22.79,0.0,439.6666667,0.003330319,0
20.4725,24.05,0.0,472.75,0.003575515,0
20.865,24.9175,0.0,547.75,0.003796523,0
20.575,22.2,0.0,449.75,0.003320056,0
20.625,24.4175,0.0,467.75,0.003664984,0
20.39,22.5,0.0,435.75,0.003326758,0
