intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio.1,Class
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.470679,-0.648083,0.388366,1.093072,-0.90147,I
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.14879,-0.912336,0.560134,-0.216549,0.858338,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,0.730137,-0.761334,-1.570105,-0.123005,1.305354,I
0.772172,0.030659,0.075589,0.371824,0.976743,-1.346105,-1.25209,1.18098,1.841428,-0.452525,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.889332,-1.28984,-0.167401,1.24898,0.058263,I
0.117948,-0.189174,0.029355,0.763359,0.887365,-0.141884,-1.667344,1.296579,1.747883,1.12859,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.263055,-0.912336,-0.581977,0.375899,-0.565144,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.598658,-1.025587,0.625583,1.841428,0.180032,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.847807,-1.138838,-0.044404,1.186617,-0.033054,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.678304,-1.554093,-2.589006,-1.214356,-0.610592,I
0.4142,-0.471816,0.239183,1.018385,0.887365,1.26996,-0.270579,-0.813778,-0.060642,1.47233,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.183409,-1.138838,1.079787,0.999528,0.684382,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.844403,-1.176589,-0.008622,1.155435,-0.991052,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.889332,-1.214339,0.366679,1.24898,-0.011837,I
-3.498799,-0.149918,0.029355,-5.440122,-2.777139,-2.135077,-1.365341,-2.007884,-2.9917,-3.249388,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.307984,-0.987837,-0.059315,1.061891,0.4336,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.349509,-1.629594,0.862276,2.402694,0.83248,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,0.024215,-1.25209,0.689285,2.059698,0.959312,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-0.806282,-11.935457,-2.595588,-1.993893,-6.719324,I
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.224934,-1.780595,0.955975,1.342524,1.158595,I
-3.498799,-0.110662,0.114709,0.500396,-4.922215,-0.930856,-1.440842,0.546427,1.280161,0.082132,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.429155,-0.836835,-0.586773,0.282354,-0.741643,I
0.599358,-2.426761,0.011573,0.54026,0.976743,0.314889,-1.32759,0.963625,1.997335,1.319134,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.512204,-1.101088,0.872916,1.903791,-0.707214,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.806282,-1.063338,0.71701,1.404887,-0.015526,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.38763,-1.32759,-0.098942,0.999528,-0.445617,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.802878,-0.610333,0.704119,2.059698,-1.254336,I
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.889332,-0.723584,1.407694,1.529613,-0.312456,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.10036,-1.101088,-0.287989,1.186617,0.771288,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-0.972381,-1.818346,-0.117483,1.03071,0.296593,I
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.681707,-1.214339,0.669986,1.810246,0.211641,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.553729,-1.629594,-0.490958,0.375899,-0.421229,I
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.30458,-1.516343,-0.518275,0.40708,-0.261053,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.598658,-0.723584,0.345943,1.061891,0.005606,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.515608,-0.950086,0.800147,1.155435,0.244286,I
0.512951,-0.306942,0.061363,1.371548,0.976743,-0.723232,-1.25209,0.870372,1.093072,0.210194,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.263055,-1.667344,0.683654,1.810246,-0.108556,I
0.624046,-2.426761,0.178724,0.711352,1.066121,0.314889,-1.101088,-1.167973,0.812439,1.16038,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.681707,-1.667344,0.038656,1.716702,0.488197,I
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.844403,-1.780595,-1.159314,0.40708,-0.663224,I
0.710453,-0.283388,0.128935,0.601905,0.976743,-0.640182,0.899684,-0.956268,1.373706,-0.904496,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.802878,-0.950086,-1.446798,0.313536,-1.073895,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-1.096956,-1.32759,-0.27401,-0.65309,-0.175004,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.806282,-0.950086,0.153672,0.843621,-0.064519,I
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.190314,-0.987837,0.304724,-0.497183,0.950536,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.598658,-0.38383,-0.491541,0.313536,-0.192954,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.058835,-1.25209,-0.381067,1.124254,0.880748,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.183409,-0.42158,0.244536,1.03071,0.212195,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-1.096956,-1.667344,-1.353857,0.064084,0.076997,I
0.710453,-0.283388,0.128935,0.601905,0.976743,-1.055431,-0.912336,0.860859,1.68552,-0.355312,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-0.972381,-0.006326,0.861325,2.246787,-0.768056,I
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.847807,-1.365341,1.090601,1.997335,0.124205,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.640182,-0.874585,0.145654,1.093072,0.070487,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.695549,-8.059748,-1.113824,-0.247731,-4.423111,I
0.809204,-0.16562,0.025799,0.712127,0.887365,0.896237,-1.629594,-1.464738,0.469443,2.160618,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.854712,-1.478592,-0.459816,0.874802,1.989797,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.640182,-1.138838,-0.157149,0.812439,0.220212,I
9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-1.22153,-1.101088,-1.229598,1.280161,-0.394118,I
0.710453,-0.283388,0.128935,0.601905,0.976743,-1.38763,-1.478592,0.815835,1.342524,-0.322788,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.107265,-1.32759,-0.681016,0.687713,1.089122,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-1.30458,-0.987837,1.202687,2.153242,-0.554728,I
0.57467,-0.134216,0.160942,1.252465,0.976743,0.480988,-0.950086,1.178184,1.186617,1.239823,I
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.598658,-1.32759,1.376649,2.340331,0.366693,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.595254,-1.28984,-0.886178,-0.372457,-0.688395,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.183409,-1.403091,0.485579,1.03071,0.825017,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-1.138481,-1.365341,-0.107834,0.968347,-0.169543,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.470679,-1.818346,0.442535,1.841428,-0.228806,I
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.723232,-1.025587,-1.223929,0.531806,0.046449,I
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,-0.432558,-1.554093,-0.396949,0.781258,0.648892,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-1.055431,-0.874585,0.677616,0.968347,-0.364004,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.22153,-1.25209,-0.715361,0.157628,-0.316579,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.806282,-1.32759,1.081263,1.436069,0.158658,I
0.624046,-2.426761,0.178724,0.711352,1.066121,0.397939,-0.534832,-1.225637,0.968347,0.825271,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.515608,-1.440842,1.036452,1.716702,0.52816,I
0.512951,-0.306942,0.061363,1.371548,0.976743,-1.22153,-1.629594,0.099717,0.594169,-0.096778,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.761353,-1.025587,-0.212949,1.311343,-0.994222,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.01731,-0.912336,0.076845,1.155435,0.684744,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.640182,-1.28984,1.386706,1.342524,0.295809,I
0.599358,-2.426761,0.011573,0.54026,0.976743,0.190314,-0.006326,0.006018,2.059698,0.300113,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.806282,-1.403091,-0.830689,0.968347,0.207662,I
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.806282,-1.403091,-0.543593,0.562987,0.20131,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.432558,-0.987837,-0.817137,-0.154186,0.329407,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-1.013906,-1.32759,-0.011825,1.217798,-0.064108,I
-3.498799,-0.110662,0.114709,0.500396,-4.922215,0.024215,-1.516343,-0.333402,0.718895,1.162561,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.356414,-0.836835,-0.218171,1.124254,1.026182,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.183409,-1.32759,0.210559,1.124254,0.820136,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-0.847807,-1.214339,-1.229753,0.531806,0.044484,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.30458,-1.138838,-1.660639,0.313536,-0.466015,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.38763,-0.308329,-1.128813,0.219991,-1.002046,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-0.972381,-1.063338,-0.5706,1.186617,-0.189458,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,0.14879,-0.610333,-1.405948,0.500624,0.638332,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.138481,-1.403091,0.772324,1.591976,-0.13586,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.681707,-1.28984,0.562774,1.498432,0.262212,I
0.47592,-0.283388,0.107596,0.080127,0.976743,-0.972381,-1.28984,-0.564193,-0.060642,-0.04482,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.263055,-0.534832,-0.465311,0.781258,-0.74532,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.723232,-1.25209,0.505829,1.747883,0.182382,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.972381,-1.591843,0.44869,1.529613,0.162853,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.22153,-1.101088,-0.33249,1.311343,-0.408753,I
-3.498799,-0.566031,0.139604,-5.440122,0.976743,-2.882524,-1.365341,-3.175196,-1.806804,-1.983382,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-1.22153,-1.025587,-1.229637,-0.123005,-0.448775,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-2.425751,-1.403091,-2.512355,-1.120812,-1.481081,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.968978,-1.101088,-2.667348,-0.777816,-1.176761,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-1.22153,-0.912336,-2.096535,-1.744441,-0.524819,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.30458,-1.32759,0.129228,1.560794,-0.366946,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.930856,-1.440842,0.768034,1.872609,0.090908,I
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.183409,-1.554093,0.065585,1.68552,0.959023,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-1.263055,0.069175,0.410946,1.779065,-1.06278,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.349509,-1.32759,0.56058,1.24898,0.623998,I
0.47592,-0.338346,0.047137,-0.000972,0.976743,-1.138481,0.446679,-1.477086,0.750076,-1.132796,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.681707,-1.101088,1.471997,1.997335,0.141022,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.429155,-0.950086,-0.399181,0.905984,-0.706442,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-0.515608,-1.214339,-0.12624,-0.497183,0.38222,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.474083,-1.629594,0.872994,1.747883,0.741343,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-1.263055,-1.629594,0.245856,1.404887,-0.133402,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.515608,-0.685833,0.533341,1.093072,0.071922,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.224934,-1.591843,0.884934,1.966154,0.975779,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.474083,-1.478592,0.182524,1.654339,0.594294,I
0.117948,-0.189174,0.029355,0.763359,0.887365,-0.058835,-1.28984,1.291687,0.874802,0.89061,I
0.488263,-0.49537,0.111153,0.334258,0.976743,0.14879,-1.214339,0.707924,1.280161,1.057236,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-2.052027,-1.478592,-1.227598,0.126447,-1.050556,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.096956,-0.836835,0.954732,1.68552,-0.435925,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.882524,-1.25209,0.088844,2.496239,-2.024791,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-0.806282,-1.063338,0.54831,1.529613,-0.01543,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-1.055431,-1.554093,0.54299,1.623157,0.03754,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,0.231839,-1.365341,-1.429169,0.064084,1.277857,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.013906,-0.610333,-0.273214,1.217798,-0.484483,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.474083,-1.591843,-1.101087,0.438262,0.673075,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.266459,-1.516343,-1.086234,0.531806,0.843968,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-0.515608,-0.195078,-2.086808,-0.497183,-0.23511,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.180006,-1.28984,-0.94225,0.687713,-0.268768,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-1.927453,-4.460875,-2.986576,-2.118619,-1.815369,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.263055,-1.214339,0.021667,0.594169,-0.390055,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.972381,-1.176589,-0.531342,1.03071,-0.117404,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.806282,-1.28984,1.079573,1.498432,0.121637,I
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,-0.10036,-0.761334,0.581627,-0.060642,0.498046,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.224934,-1.28984,0.313034,1.24898,0.736436,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.889332,-1.818346,0.112123,0.937165,0.405475,I
4.96908,-0.385453,0.14316,-2.600732,0.976743,-2.301176,-1.516343,-2.451196,-0.310094,-1.298469,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.470679,-0.006326,1.116657,2.122061,-1.22585,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.22153,-1.28984,-0.374835,0.874802,-0.298255,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.263055,-1.591843,0.749201,1.716702,-0.15287,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.013906,-1.32759,-0.274515,-0.528364,-0.066543,I
-0.289399,0.83148,0.157386,0.987562,0.529852,1.020811,-0.874585,-1.420937,-1.120812,1.657557,Y
0.117948,-0.16562,0.562816,0.567204,0.61923,1.145386,-1.32759,1.719059,0.843621,2.201713,Y
0.117948,-0.16562,0.562816,0.567204,0.61923,0.688613,-1.516343,0.505402,0.095265,1.804895,Y
-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.474083,-1.138838,0.137868,0.438262,0.398145,Y
-3.498799,0.870736,-3.210528,-0.06954,-4.922215,-1.747512,-0.559998,1.184999,-0.663484,-1.200413,Y
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.598658,-0.987837,0.81067,1.155435,0.122276,Y
-0.338774,-0.197025,0.530808,1.146271,0.708609,0.605563,-0.497081,-0.290261,0.344717,1.007363,Y
-0.635027,-0.448263,0.299642,1.407861,0.17234,-0.723232,-0.987837,-1.068353,-0.403638,0.042748,Y
-0.104241,-0.079257,0.552147,1.388496,0.61923,-1.22153,-1.28984,1.50116,1.623157,-0.292011,Y
-0.240024,-0.29909,0.694403,0.955725,0.61923,-1.968978,-0.987837,1.772762,2.433876,-1.224246,Y
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.764757,-1.138838,0.901806,1.311343,0.082132,Y
-0.116585,-0.189174,0.694403,0.974792,0.708609,-0.723232,-1.063338,-0.141132,-0.123005,0.0881,Y
-0.635027,-0.448263,0.299642,1.407861,0.17234,0.730137,-0.912336,0.948093,2.870416,1.426123,Y
0.31545,-0.330495,0.555703,-0.374098,0.708609,-2.052027,-1.478592,0.54928,1.903791,-1.027518,Y
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.930856,-1.705095,0.87577,1.093072,0.272109,Y
-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.30458,-1.28984,0.986108,0.905984,-0.334517,Y
-0.116585,-0.338346,0.584154,1.143884,0.797987,-1.346105,-0.987837,0.211414,-0.123005,-0.580297,Y
0.31545,-0.330495,0.555703,-0.374098,0.708609,-1.802878,-1.403091,-0.024911,1.061891,-0.830935,Y
-0.091897,-0.29909,0.562816,1.131322,0.440474,0.231839,-3.932369,1.308268,0.812439,-1.22779,Y
0.117948,-0.16562,0.562816,0.567204,0.61923,3.014004,-0.044076,-0.572347,-0.715453,3.028575,Y
-3.498799,1.035611,-3.210528,0.802954,-4.922215,0.937762,-1.101088,0.668025,-0.278912,1.82868,Y
0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.349509,-1.478592,0.968576,1.093072,0.752132,Y
-0.338774,-0.197025,0.530808,1.146271,0.708609,0.273364,1.503691,-0.090787,0.064084,0.464364,Y
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.930856,-1.856096,-0.135579,1.24898,0.421556,Y
-0.240024,-0.29909,0.694403,0.955725,0.61923,-1.096956,-4.423124,0.304044,1.498432,-1.66462,Y
-3.498799,1.035611,-3.210528,0.802954,-4.922215,2.598755,-1.705095,0.546776,-0.87136,4.034684,Y
-0.104241,-0.079257,0.552147,1.388496,0.61923,-0.391033,-1.32759,0.443272,1.280161,0.611075,Y
-0.128929,0.705861,0.413447,2.004055,0.61923,-0.806282,-0.308329,2.042986,1.124254,-0.456913,Y
-0.301743,-0.314793,0.399221,0.77052,0.708609,1.311485,-0.761334,-0.499326,0.438262,1.917707,Y
-0.215336,-0.110662,0.68729,2.04189,0.708609,0.605563,-1.32759,0.997097,0.905984,1.601103,Y
-0.178304,-0.338346,0.45968,1.40246,0.797987,0.231839,-1.780595,0.473677,1.155435,1.650914,Y
-0.240024,-0.29909,0.694403,0.955725,0.61923,-0.723232,1.050686,0.598285,1.934972,-1.042201,Y
0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.058835,-2.535604,0.565007,0.282354,1.941202,Y
-0.635027,-0.448263,0.299642,1.407861,0.17234,1.020811,-0.799085,0.219762,1.03071,1.677014,Y
-0.116585,-0.189174,0.694403,0.974792,0.708609,1.934358,-0.534832,-1.45171,-0.590727,2.401479,Y
-0.240024,-0.29909,0.694403,0.955725,0.61923,-2.093552,1.012935,1.369873,1.779065,-1.615013,Y
-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.307984,-1.28984,1.34106,0.687713,0.621732,Y
0.117948,-0.16562,0.562816,0.567204,0.61923,0.397939,-1.591843,1.627554,1.716702,1.599463,Y
-0.338774,-0.197025,0.530808,1.146271,0.708609,1.020811,-1.101088,0.169768,-0.154186,1.879191,Y
-0.116585,-0.189174,0.694403,0.974792,0.708609,0.06574,-1.025587,-0.257954,0.344717,0.896794,Y
-0.215336,-0.110662,0.68729,2.04189,0.708609,0.564038,-0.912336,1.331683,0.718895,1.288996,Y
-0.178304,-0.338346,0.45968,1.40246,0.797987,0.06574,-1.893847,0.293715,0.812439,1.549664,Y
0.117948,-0.16562,0.562816,0.567204,0.61923,0.107265,-0.723584,1.548844,0.656532,0.633558,Y
0.31545,-0.330495,0.555703,-0.374098,0.708609,-1.553729,1.050686,-0.810322,0.095265,-1.076149,Y
-0.338774,-0.197025,0.530808,1.146271,0.708609,-0.598658,-1.591843,0.450922,0.905984,0.536756,Y
-0.289399,0.83148,0.157386,0.987562,0.529852,-0.432558,-3.743617,-0.909108,-0.466001,-1.437357,Y
-0.338774,-0.267686,0.441898,0.616019,0.440474,0.024215,-0.572582,0.724718,2.402694,0.513573,Y
-0.240024,-0.29909,0.694403,0.955725,0.61923,-2.218127,-1.138838,-1.159256,-0.715453,-1.387521,Y
-0.301743,-0.314793,0.399221,0.77052,0.708609,0.896237,-1.591843,-1.399172,-0.216549,2.116351,Y
-0.240024,-0.29909,0.694403,0.955725,0.61923,-0.764757,-1.138838,-0.370447,-0.43482,0.089377,Y
-0.301743,-0.314793,0.399221,0.77052,0.708609,-1.802878,-3.127027,-1.066295,-0.621908,0.505701,Y
-0.635027,-0.448263,0.299642,1.407861,0.17234,0.231839,-1.101088,0.569026,1.342524,1.130664,Y
-0.091897,-0.29909,0.562816,1.131322,0.440474,0.605563,-1.705095,0.822067,0.500624,1.924662,Y
-0.190648,-1.09206,0.402778,0.749425,0.17234,0.024215,0.220177,0.646202,0.157628,0.042362,D
-0.22768,0.109171,0.413447,0.118917,0.17234,1.228436,0.861934,-1.321666,-0.621908,0.70818,D
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,-0.224934,0.333428,0.644008,0.157628,-0.244924,D
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.806282,0.446679,-0.586385,-0.466001,-0.856022,D
-0.32643,0.321153,0.285416,-1.944952,-0.900198,-1.844403,-2.762106,-1.161023,0.251173,-2.835257,D
-0.116585,-0.581733,0.569929,1.083313,0.082961,0.06574,0.144676,1.138694,0.282354,0.120178,D
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-1.38763,0.069175,-1.160013,-0.528364,-1.181475,D
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.474083,-0.044076,0.602013,0.718895,-0.287695,D
-0.202992,0.203385,0.33165,-1.115215,0.082961,1.809783,0.484429,-0.970267,-0.590727,1.455947,D
-0.252367,-0.110662,0.452567,0.888321,0.17234,1.35301,0.182426,-0.95021,-0.060642,1.251624,D
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.522513,0.371178,0.672413,0.126447,0.384921,D
-0.042522,-0.416858,0.569929,-2.224653,0.082961,2.55723,0.106925,-0.588851,-0.840179,2.38717,D
-0.042522,-0.416858,0.569929,-2.224653,0.082961,2.972479,0.408929,-0.707945,-0.621908,2.578653,D
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.972381,0.069175,0.043625,0.344717,-0.807645,D
-0.141273,-1.201976,0.612605,-0.518872,0.17234,1.35301,0.182426,-0.953317,-0.123005,1.266199,D
-0.141273,1.553789,0.541477,-0.649324,-1.257711,1.311485,-0.157328,0.333867,0.126447,1.466978,D
-0.042522,-0.416858,0.569929,-2.224653,0.082961,3.387727,-2.460103,-0.749494,-1.183175,0.498215,D
-0.314087,0.360409,0.395665,0.599727,-1.347089,0.730137,-0.157328,-0.338838,-0.341275,0.894998,D
-0.202992,0.36826,0.388552,0.915832,0.17234,-0.474083,0.069175,0.42374,0.219991,-0.361448,D
-0.314087,0.360409,0.395665,0.599727,-1.347089,1.020811,0.52218,-0.127308,-0.060642,0.732109,D
-0.770809,-0.110662,0.328093,0.26205,0.17234,0.564038,0.55993,0.156448,-0.029461,0.334145,D
-3.498799,13.895848,-3.210528,-0.378275,-4.922215,-2.093552,-8.839923,3.318986,-3.864781,-5.543214,D
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,2.474181,-0.006326,-1.048433,-1.526171,2.396078,D
-0.141273,-1.201976,0.612605,-0.518872,0.17234,0.190314,0.220177,-0.062984,-0.123005,0.146097,D
-0.22768,0.109171,0.413447,0.118917,0.17234,1.35301,0.484429,-1.729448,-1.401445,1.059538,D
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,-0.598658,0.220177,1.06806,0.344717,-0.552438,D
-0.375806,-0.275537,0.449011,0.55685,0.17234,1.560634,0.257927,-0.617896,-0.65309,1.382712,D
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,2.847904,-0.459331,-1.418918,-2.33689,3.155841,D
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.640182,0.144676,0.362485,0.40708,-0.528135,D
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.889332,-0.006326,-0.167342,0.126447,-0.699402,D
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.719828,-4.083371,-4.011262,-4.114233,1.278797,D
0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.432558,0.371178,-0.272476,-0.091823,-0.482011,D
-0.375806,-0.291239,-3.210528,-0.835274,0.082961,2.930954,0.182426,-1.771734,-2.274526,2.676493,D
-0.128929,-0.22843,-3.210528,-0.892742,0.17234,0.439463,0.106925,-0.662086,-0.341275,0.462918,D
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.138481,-0.044076,1.229732,0.313536,-0.900301,D
-0.202992,0.203385,0.33165,-1.115215,0.082961,0.854712,0.446679,-0.056208,0.095265,0.633751,D
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.640182,-0.308329,0.047567,0.531806,-0.296218,D
-0.314087,-0.063555,0.42056,0.003921,0.17234,0.190314,0.786433,-0.738602,-0.123005,-0.120201,D
-0.375806,-0.291239,-3.210528,-0.835274,0.082961,-1.055431,0.295677,-0.221414,-0.060642,-0.985048,D
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.647088,0.446679,0.132898,-0.154186,0.491524,D
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.470679,-0.081827,0.801001,0.500624,-1.170576,D
-0.314087,-0.063555,0.42056,0.003921,0.17234,-1.055431,0.106925,0.474453,0.375899,-0.870597,D
-0.202992,-0.000745,-3.210528,-0.527256,0.082961,0.688613,0.446679,-0.05017,0.095265,0.483315,D
-0.128929,-0.22843,-3.210528,-0.892742,0.17234,0.688613,0.446679,-1.10334,-0.247731,0.484352,D
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.640182,0.748682,-0.195204,0.375899,-0.835275,D
-0.375806,-0.291239,-3.210528,-0.835274,0.082961,0.107265,-0.119577,-0.678259,-0.185368,0.29845,D
-0.277055,-1.963541,0.616162,0.437826,0.17234,1.726734,0.182426,-0.309113,-0.497183,1.589048,D
-0.770809,-0.110662,0.328093,0.26205,0.17234,-0.01731,0.069175,-0.061858,0.62535,0.077443,D
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.135077,0.295677,-1.572085,0.001721,-1.941345,D
-0.375806,-0.291239,-3.210528,-0.835274,0.082961,0.605563,0.182426,-0.064945,-0.247731,0.562373,D
