intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio.1,Class
0.624046,0.007106,0.114709,-0.350674,0.887365,-0.889332,-1.138838,-0.056247,2.122061,-0.030427,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.224934,-1.591843,0.894331,1.498432,0.941796,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-0.266459,-0.42158,0.083679,0.843621,0.132197,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-1.38763,-0.308329,1.029326,1.24898,-1.004879,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.183409,-1.554093,0.292492,1.46725,0.959625,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.055431,-0.761334,1.051577,1.68552,-0.444328,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.598658,-1.25209,-0.944211,0.344717,0.315664,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.640182,-1.32759,-0.172274,1.03071,0.33488,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.30458,-1.365341,0.819621,1.654339,-0.341063,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-1.719828,-1.28984,-0.112862,-0.372457,-0.768429,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.30458,-1.365341,0.514352,1.841428,-0.349092,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.723232,-0.572582,-0.175089,1.217798,-0.227407,I
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,0.647088,-0.987837,1.614527,2.340331,1.405171,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.972381,-1.176589,0.346506,1.654339,-0.11785,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.723232,-1.138838,0.346021,2.059698,0.126652,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.512204,-1.856096,-1.037249,-0.403638,-0.254796,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.38763,-1.32759,0.580015,1.779065,-0.4532,I
4.96908,-0.385453,0.14316,-2.600732,0.976743,-2.550325,-6.310645,-0.082885,-2.929337,-6.092301,I
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.557133,-1.554093,-0.936716,1.68552,0.560118,I
0.772172,0.030659,0.075589,0.371824,0.976743,-1.096956,-1.025587,0.441894,1.061891,-0.314095,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.10036,-1.176589,0.924911,1.498432,0.782343,I
0.512951,-0.306942,0.061363,1.371548,0.976743,-0.972381,-1.138838,2.526778,2.277968,-0.141755,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-0.058835,-0.534832,-0.772132,0.937165,0.405234,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-1.055431,-1.667344,0.06805,1.623157,0.106001,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.640182,-0.006326,-1.29231,0.812439,-0.462868,I
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.723232,-1.478592,1.090213,1.716702,0.348322,I
0.710453,-0.283388,0.128935,0.601905,0.976743,-1.30458,-1.478592,0.841133,1.747883,-0.277931,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-1.22153,-1.28984,0.083059,-0.029461,-0.299907,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.889332,-0.685833,0.94518,1.654339,-0.299401,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.723232,0.069175,-2.597414,-0.840179,-0.579936,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,-1.470679,-1.365341,-1.918884,-1.900349,-0.514597,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.889332,-1.101088,0.510838,1.46725,-0.041276,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.138481,-1.101088,0.383803,1.68552,-0.322631,I
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.349509,-1.025587,-0.755804,1.623157,0.41213,I
0.117948,-0.189174,0.029355,0.763359,0.887365,0.397939,-1.554093,0.041839,-0.185368,1.611507,I
-3.498799,-0.110662,7.419561,2.021451,-4.922215,-0.10036,-0.950086,1.138383,0.62535,0.635318,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.557133,-1.176589,1.400258,1.217798,0.302006,I
0.710453,-0.283388,0.128935,0.601905,0.976743,-0.930856,-1.101088,0.781372,1.810246,-0.115934,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.719828,-1.214339,-0.481852,0.126447,-0.844316,I
0.142636,-0.244132,-3.206971,0.165524,0.887365,0.273364,-1.32759,0.15076,1.311343,1.280063,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.723232,-1.28984,0.236595,1.498432,0.209459,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.802878,-0.270579,-3.188457,-1.49499,-1.413294,I
0.117948,-0.189174,0.029355,0.763359,0.887365,1.26996,-0.799085,1.022784,0.750076,1.862133,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.266459,-1.28984,0.736969,1.124254,0.683201,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.138481,-1.138838,0.416343,1.404887,-0.31201,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.847807,-1.705095,1.182203,1.623157,0.391479,I
0.624046,-2.426761,0.178724,0.711352,1.066121,0.522513,-1.101088,-1.183836,0.687713,1.347994,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.927453,0.182426,-1.287203,0.40708,-1.697675,I
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.384226,1.314939,-3.070994,-3.459422,-2.175637,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-0.307984,-0.610333,-0.630147,0.62535,0.19228,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.470679,-1.101088,0.229858,1.903791,-0.676955,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-2.052027,-1.478592,-2.398231,-1.837986,-1.052883,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.180006,-1.856096,0.924173,1.498432,0.137224,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-0.930856,-1.063338,0.35701,0.874802,-0.160827,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.512204,-0.987837,-0.214328,0.438262,-0.775048,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-1.844403,-0.912336,-3.038027,-2.929337,-1.143694,I
0.117948,-0.189174,0.029355,0.763359,0.887365,-1.30458,0.295677,1.811476,0.251173,-1.212661,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.432558,-1.440842,0.356582,0.968347,0.616223,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,0.979286,-1.176589,-1.059596,0.750076,1.929786,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.013906,-0.044076,0.447719,1.591976,-0.786115,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-0.640182,-1.705095,0.516876,1.280161,0.586977,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-1.096956,-3.630366,0.504295,1.46725,-2.021982,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.266459,-1.063338,0.355476,0.095265,0.533272,I
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.397939,-1.176589,-0.126997,1.061891,1.318133,I
0.142636,-0.244132,-3.206971,0.165524,0.887365,-0.224934,-1.440842,0.553047,1.155435,0.827441,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.557133,-1.629594,0.626612,1.654339,0.653111,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.30458,-0.157328,-2.086827,-0.528364,-1.000672,I
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.595254,-1.440842,-0.465524,1.529613,-0.602153,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.806282,-1.176589,0.347904,1.623157,0.057154,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-1.346105,-1.063338,0.891477,0.750076,-0.564951,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.889332,-1.063338,-0.997953,0.937165,-0.100696,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.972381,-0.912336,-2.215221,-1.962712,-0.281631,I
0.364825,-0.000745,-0.052442,1.293223,0.976743,0.356414,-1.28984,0.111929,0.843621,1.329404,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.681707,-1.440842,-0.870529,0.40708,0.360775,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-2.301176,-3.403863,-3.792335,-3.054063,-3.070598,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.432558,-1.214339,0.763297,1.560794,0.466233,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.889332,-1.591843,0.320179,1.155435,0.242562,I
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,1.062336,-1.32759,0.307811,1.560794,2.077823,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.764757,-1.780595,0.437176,1.342524,0.506111,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.013906,-1.101088,-1.205969,0.469443,-0.208011,I
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.058835,-1.138838,-1.151062,0.001721,0.803668,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.640182,-1.138838,1.146498,1.747883,0.219645,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.640182,-0.874585,0.906019,1.46725,0.038746,I
0.364825,-0.000745,-0.052442,1.293223,0.976743,0.647088,-1.32759,0.110764,1.280161,1.695446,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.342701,-0.006326,-2.35641,-0.310094,-2.033808,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.391033,-1.554093,0.559843,1.217798,0.749022,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-1.470679,-1.667344,-2.050132,-0.278912,-0.337796,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.055431,-1.063338,-3.080915,-1.93153,-0.232603,I
-3.498799,-0.110662,0.114709,0.500396,-4.922215,-0.640182,-0.38383,-0.564931,0.843621,-0.253446,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.183409,-0.987837,0.049353,1.311343,0.585361,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-3.090148,-1.403091,0.25172,2.371513,-2.175974,I
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.844403,-1.742845,0.059527,1.46725,-0.629326,I
0.698109,-0.306942,-0.03466,0.062642,0.976743,-0.349509,-0.648083,-0.650553,1.591976,0.174764,I
0.772172,0.030659,0.075589,0.371824,0.976743,-0.557133,-1.138838,0.615856,1.217798,0.281789,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-1.512204,-1.478592,0.607274,1.810246,-0.466207,I
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.138481,-1.403091,0.167787,1.280161,-0.144998,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-1.968978,-1.176589,-1.522926,-0.310094,-1.126226,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.719828,-1.176589,0.022832,1.46725,-0.881663,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.681707,-0.799085,-0.239509,1.436069,-0.050776,I
0.377169,0.022808,0.139604,1.070691,0.976743,0.439463,-1.591843,0.782362,2.090879,1.655471,I
0.512951,-0.306942,0.061363,1.371548,0.976743,2.183507,-0.685833,-1.29664,-0.278912,2.675516,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.595254,-1.176589,0.15507,1.591976,-0.752131,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-0.930856,-1.063338,-1.627963,-0.185368,-0.14014,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.391033,-1.214339,-1.683181,-1.089631,0.498577,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-0.349509,-0.950086,-0.820535,0.843621,0.374481,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.432558,-1.063338,0.343827,1.24898,0.360919,I
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.640182,-1.780595,0.138683,1.404887,0.642841,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-1.263055,-1.440842,1.161565,1.373706,-0.241355,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-1.30458,-0.42158,-0.668318,0.656532,-0.830972,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.847807,-1.25209,1.011717,1.872609,0.06059,I
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.180006,-0.987837,0.557629,1.903791,-0.439409,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-2.218127,-0.157328,-2.935533,-3.116426,-1.850908,I
0.57467,-0.134216,0.160942,1.252465,0.976743,0.024215,-0.950086,1.44336,1.280161,0.771227,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.847807,-1.101088,0.878721,1.903791,-0.016961,I
0.710453,-0.102811,0.157386,1.199979,0.976743,0.107265,-1.063338,0.573278,0.999528,0.902942,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.38763,-1.32759,0.873692,1.903791,-0.426751,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.307984,0.295677,-1.313084,0.126447,-0.319689,I
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.058835,-1.138838,0.84391,0.812439,0.775857,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-1.138481,-1.176589,1.561406,1.841428,-0.285489,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.013906,-1.365341,-0.473348,0.251173,-0.034405,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.764757,-1.365341,1.137373,1.934972,0.230567,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.847807,-0.987837,-1.090195,0.968347,-0.074162,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-1.263055,-1.554093,0.004251,1.404887,-0.18337,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.38763,-1.176589,-2.021009,-2.149801,-0.540805,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.806282,-1.365341,0.204036,1.716702,0.175837,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.723232,-1.440842,-0.309599,0.874802,0.308865,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-0.349509,-0.459331,-0.823272,0.687713,0.062639,I
0.907954,-0.330495,0.132491,1.039033,0.887365,0.06574,-1.063338,0.970964,1.217798,0.871514,I
0.759828,-0.134216,0.114709,-0.542563,0.797987,-1.22153,-1.28984,0.285347,-0.590727,-0.307647,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.349509,-1.28984,-0.430382,0.687713,0.61433,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.266459,-1.403091,0.195396,0.874802,0.763645,I
9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-2.093552,-1.101088,0.172855,2.277968,-1.29683,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-0.640182,-1.818346,-1.865647,0.62535,0.672014,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.22153,-1.554093,0.30286,1.529613,-0.139682,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-0.847807,-1.176589,-0.820283,0.687713,0.005161,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.013906,-0.648083,-0.052481,1.436069,-0.432332,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.889332,-1.101088,0.744522,1.934972,-0.082806,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.553729,-1.818346,-0.866005,-0.154186,-0.317881,I
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.14879,-1.063338,-0.908486,-0.777816,0.942073,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,0.024215,-0.836835,1.316577,1.124254,0.661852,I
0.512951,-0.071406,-3.210528,0.755482,0.976743,1.186911,-1.667344,0.151303,0.500624,2.480657,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.723232,-1.063338,-0.358273,0.469443,0.058384,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-1.429155,-1.025587,0.654357,2.30915,-0.661103,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.681707,-1.025587,-0.3627,0.718895,0.088859,I
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.093552,-0.874585,-2.69449,-3.334697,-1.399407,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.38763,-1.025587,-0.929902,0.750076,-0.631013,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-1.138481,-1.101088,0.827057,1.716702,-0.326392,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.515608,-0.836835,0.811059,1.68552,0.15345,I
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.429155,-1.403091,-1.323588,-0.278912,-0.452151,I
-3.498799,-0.110662,0.114709,0.500396,-4.922215,0.356414,-1.063338,-0.839232,0.438262,1.160391,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.391033,-1.478592,-0.4723,0.438262,0.677041,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.429155,-1.025587,0.234848,1.280161,-0.604902,I
0.624046,-0.189174,0.139604,0.38731,0.976743,-0.972381,-0.950086,-0.229161,1.623157,-0.253663,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-2.799474,-1.969347,-2.039143,-0.746634,-1.605032,I
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.806282,-1.629594,0.404422,1.342524,0.361546,I
0.512951,-0.306942,0.061363,1.371548,0.976743,-0.432558,-0.459331,0.632437,1.716702,-0.013116,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,1.062336,-1.32759,1.780295,2.184424,2.068191,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.972381,0.446679,-2.977276,-2.180982,-0.985784,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-0.764757,-1.818346,-2.52812,-0.621908,0.530764,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.557133,-1.214339,1.262369,1.716702,0.353891,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.840999,-1.176589,-1.355914,0.469443,-2.025321,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.889332,-0.912336,0.119287,2.246787,-0.196342,I
0.772172,0.030659,0.075589,0.371824,0.976743,-2.218127,-2.120349,-2.725885,-1.49499,-0.877227,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-2.052027,-0.610333,1.153643,2.433876,-1.495438,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.22153,-1.440842,-0.787276,1.186617,-0.212543,I
0.117948,-0.189174,0.029355,0.763359,0.887365,0.605563,-1.516343,0.829076,1.529613,1.80381,I
0.599358,-0.377602,0.242739,-0.151028,0.976743,-1.22153,-1.138838,1.187639,1.560794,-0.404919,I
0.488263,-0.259834,0.050694,-0.755517,0.976743,-2.384226,0.295677,-2.582774,-1.370264,-2.180049,I
0.710453,-0.102811,0.157386,1.199979,0.976743,0.688613,-0.572582,-0.723069,0.999528,1.21781,I
0.562327,-0.29909,0.068476,-0.58926,0.976743,0.688613,-1.214339,-1.717313,-0.310094,1.609228,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.678304,-1.138838,0.427526,1.529613,-0.856408,I
0.512951,-0.306942,0.061363,1.371548,0.976743,1.519109,-0.761334,-1.18869,-0.154186,2.083115,I
4.96908,-0.385453,0.14316,-2.600732,0.976743,-1.38763,-0.912336,-1.345178,0.531806,-0.671458,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-1.678304,-0.081827,-3.598025,-3.646511,-1.37508,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.429155,-1.28984,0.545572,1.280161,-0.5118,I
-3.498799,-0.566031,0.139604,-5.440122,0.976743,-0.847807,-1.176589,-2.008078,0.438262,0.009512,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.515608,-1.063338,0.858529,1.498432,0.281042,I
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.930856,-0.761334,0.24739,1.529613,-0.32163,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.598658,-1.176589,0.635524,0.375899,0.255545,I
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.183409,-1.063338,-0.614537,0.656532,0.640285,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.346105,-1.25209,-1.236665,-0.403638,-0.44481,I
-3.498799,-0.110662,0.114709,0.500396,-4.922215,-0.806282,-0.950086,0.460785,1.529613,-0.082034,I
0.661077,-0.09496,0.01513,0.751961,0.976743,-1.096956,-1.705095,0.618477,1.373706,0.11039,I
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.432558,-1.591843,-0.479755,-0.185368,0.71622,I
0.846235,-0.09496,0.182281,-1.981085,0.61923,-1.30458,-1.403091,-1.743368,-0.497183,-0.318629,I
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.972381,-1.478592,-0.115853,0.469443,0.128955,I
0.364825,-0.000745,-0.052442,1.293223,0.976743,-0.474083,0.597681,1.277921,1.68552,-0.619139,I
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.013906,-0.836835,0.388579,1.779065,-0.327212,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.598658,-0.950086,0.566502,1.997335,0.136441,I
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.22153,-1.25209,-0.519635,1.46725,-0.323945,I
0.624046,0.007106,0.114709,-0.350674,0.887365,-0.806282,-1.403091,-0.857735,1.124254,0.199537,I
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.058835,-1.554093,1.556183,1.716702,1.104649,I
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.058835,-1.176589,0.245274,1.373706,0.805584,I
0.759828,-0.134216,0.114709,-0.542563,0.797987,-1.761353,-1.176589,-0.345828,-0.466001,-0.903604,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.058835,-1.403091,0.192095,1.342524,1.022251,I
0.364825,-0.000745,-0.052442,1.293223,0.976743,-0.10036,-0.459331,1.022706,1.436069,0.340558,I
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.681707,-1.214339,0.394482,1.373706,0.23428,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.096956,-1.101088,-1.143316,0.344717,-0.28966,I
0.512951,-0.071406,-3.210528,0.755482,0.976743,0.854712,-1.591843,0.068594,0.438262,2.085333,I
0.809204,-0.09496,0.118265,0.987502,0.976743,-0.432558,-0.459331,-0.577143,0.750076,0.003135,I
0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.38763,-1.063338,-1.326947,0.812439,-0.608048,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-0.432558,-1.101088,-0.989002,0.843621,0.391587,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.391033,-0.912336,0.706137,1.841428,0.303646,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.22153,-1.214339,-2.498298,-1.276719,-0.351033,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,1.145386,-1.063338,-1.216357,-0.154186,1.962118,I
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.889332,-1.101088,-1.098544,0.375899,-0.079768,I
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.719828,-1.516343,-0.780248,0.968347,-0.681741,I
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.889332,-0.006326,-2.43015,-0.497183,-0.691759,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.640182,-1.478592,-0.087351,0.500624,0.411442,I
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.176602,-0.799085,-2.79114,-3.303515,-1.517969,I
0.4142,-0.16562,0.05425,-0.891996,0.976743,0.024215,-1.629594,0.062925,1.623157,1.232385,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-0.640182,-1.28984,0.396734,1.436069,0.306659,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.761353,-1.101088,-2.308357,-0.777816,-0.962095,I
0.364825,-0.000745,-0.052442,1.293223,0.976743,-0.224934,-0.950086,0.614652,2.153242,0.515912,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.723232,-1.101088,0.771393,1.966154,0.088774,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.723232,-1.28984,0.337905,1.217798,0.209097,I
0.661077,-0.09496,0.01513,0.751961,0.976743,-1.055431,-0.950086,0.523303,0.905984,-0.324716,I
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.346105,-0.987837,-1.663027,0.064084,-0.57744,I
0.809204,-0.291239,0.036468,-0.399281,0.976743,-1.678304,-1.856096,0.446223,1.654339,-0.400567,I
0.512951,-0.416858,0.125378,0.549719,0.976743,-1.38763,-1.138838,0.88342,1.779065,-0.556657,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.598658,-1.591843,-0.972421,0.375899,0.556936,I
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.681707,-1.365341,-0.490356,0.937165,0.288107,I
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.470679,-1.063338,0.904913,1.654339,-0.677172,I
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.937762,-0.912336,-0.644359,0.750076,1.661644,I
0.47592,-0.338346,0.047137,-0.000972,0.976743,-1.429155,-0.836835,-0.575376,1.311343,-0.765608,I
0.698109,-0.306942,-0.03466,0.062642,0.976743,-1.22153,-1.063338,0.659812,2.153242,-0.434454,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-1.138481,-1.32759,0.034578,1.373706,-0.181128,I
0.364825,-0.000745,-0.052442,1.293223,0.976743,1.020811,-0.874585,0.074438,1.124254,1.68661,I
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.640182,-1.25209,-0.625313,0.40708,0.278125,I
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.22153,-1.365341,0.859597,1.747883,-0.250456,I
0.870923,-0.236281,0.025799,-1.94155,0.976743,-1.927453,-1.365341,-3.047948,-1.869167,-1.024372,I
0.377169,0.022808,0.139604,1.070691,0.976743,-0.598658,-0.534832,1.293123,2.059698,-0.118405,I
0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.764757,-1.214339,0.333963,0.656532,0.129232,I
4.96908,-0.385453,0.14316,-2.600732,0.976743,-1.719828,-1.32759,-1.120153,0.905984,-0.781835,I
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.429155,-0.912336,1.854365,1.810246,-0.713145,I
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.557133,-0.685833,0.527302,1.373706,0.006246,I
0.352481,-0.448263,0.196506,-0.528002,0.976743,-1.678304,-1.403091,0.831425,1.903791,-0.712373,I
0.512951,-0.071406,-3.210528,0.755482,0.976743,0.107265,-1.365341,0.20722,0.375899,1.159114,I
0.4142,-0.471816,0.239183,1.018385,0.887365,-0.515608,-1.28984,1.420702,1.186617,0.425161,I
9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-0.349509,-1.780595,-0.310783,0.968347,1.058513,I
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.141884,-0.912336,-0.258342,0.812439,0.554501,I
0.488263,-0.259834,0.050694,-0.755517,0.976743,-0.10036,-1.403091,-1.293261,-0.185368,0.936009,I
0.142636,-0.244132,-3.206971,0.165524,0.887365,0.979286,0.182426,-1.071187,0.718895,0.959095,I
0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.806282,-1.28984,0.37194,1.810246,0.119756,I
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.553729,-0.912336,-2.782869,-2.118619,-0.856902,I
0.624046,-0.071406,0.221401,-0.586246,0.887365,-2.633375,0.899684,-2.820438,-0.996086,-2.606403,I
